index,song,year,artist,genre,lyrics
2407,gimme-solid-gold,2007,gluecifer,Rock,"Another blow out night and I think I'm gonna hit the decks
I'm crashin' through the streets now feelin' like rejected checks
I'm bailin' outta this one like a million times before
Just a preliminary move and I'm headin' for the nearest door
Eyes go starin but I'm feelin so goddamn blind
Gonna start a chain reaction gonna run it 'till I lose my mind
Firin' the gun but I'm never gonna leave the blocks
Gimme solid gold action gimme something that really rocks
Headin' for the door all alone in the morning
Ready for the floor and I'll crash right out
Headin' for the gore of a loner night so borin'
Now it's time to turn out the light
These streets are never changin'
And I know'em too goddamn well
You got the boulevard of boredom and a main street right to hell
Stuck too many years in this forgotten maze
Gonna take it to the end I'm gonna TELL it to your sorry face"
2408,exit-at-gate-zero,2007,gluecifer,Rock,"I got a phone call
And I am back on the street
I'm throwing curses
At the people I meet
I got a black heart
Working deep on the inside of me
'Coz I'm back on the street
Where I swore that I would never be
And now I'm heading for shame
Yeah, what a game
I said I'm back on the leash
'Coz I'm always there to reach
See me on my knees
I'm taking hits saying please
I got the spine of a snake
Think I?ll give myself a break
I got a closet, baby
You wanna keep it shut
I'm sentimental
But you're kicking me in the gut
When I've decided that
This is never gonna bring me down
You got me running to your door
Like a loser, got me running around
And now I'm heading for shame
Yeah, what a game
I said I'm back on the leash
'Coz I'm always there to reach
See me on my knees
I'm taking hits saying please
I got the spine of a snake
Think I?ll give myself a break
I'm gonna press my face to the mirror
Gonna shape things up
I'm gonna smash my fist through the door
'Coz I'm cracking up
I can't take take it anymore
I wanna let it go
But now I'm running down the street
'Coz you're telling me I can't say no
And now I'm heading for shame
Yeah, what a game
I said, I'm back on the leash
'Coz I'm always there to reach
See me on my knees
I'm taking hits saying please
I got the spine of a snake
Think I?ll give myself a break
Yeah, I'm heading for shame
What a game
I said, I'm back on the leash
I'm always there to reach"
2409,powertools-and-piss,2007,gluecifer,Rock,"I got your beep and now I am on my way
Light falls and I am on my way
'Coz I?ll nail that picture right through your wall
I got a black bag ready when nature calls
I got a two by fours by one to twelve
I got a generator buzzing with a sound from hell
From hell
I got the powertools and piss
I got the powertools and piss
Well, you called for it once
And now you want it some more
'Coz you're domesticated
And I poop on your floor
I?ll leave a stain in the middle of a carpet so clean
I'm going ancient, baby, if you know what I mean
I got a Titan club for a porcelain bell
Got a generator buzzing with a sound from hell
Alright, with a sound from hell, alright
Yeah, I?ll nail that picture right through your wall
I got a black bag ready when the nature calls
I got a two by four by one to twelve
I got a generator buzzing
I want you all to listen
And I want you all to see
And I want you all to feel it
I got the powertools and piss
I got the powertools and piss
I got the goddamn tools and piss
I got the powertools and piss"
2410,sputnik-monroe,2007,gluecifer,Rock,"Got hugging little pants and a flashy do
Black boots and a champ belt too
Head man and he's frolicking with the fans
Wrong look, he will jump in the air
Wrong word, he will shit in your hair
Monroe, better dig it while he does his dance
On his feet now, into your eye
Wanna be on the street now
You wanna live or do you wanna die?
Yeah, got a satellite crash coming down on the top of your head
Yeah, got a wild man on the move, get down
Yeah, got a sonic speed, wanna rev it up into the red
Yeah, 'cause he's got the groove
He's scared stiff when he enters the ring
You hear the bell go ding-a-ling-a-ling
Meat man with them porterhouse steaks for hands
With a flash you'll get the kicks
Passed out on the count of six
Monroe, better dig it while he does his dance
So do you wanna die?
Yeah, got a satellite crash coming down on the top of your head
Yeah, got a wild man on the move, get down
Yeah, what a sonic speed, gotta rev it up into the red
Yeah, 'cause he's got the groove
So do you wanna die?
Yeah, got a satellite crash coming down on the top of your head
Yeah, got a wild man on the move, get down
Yeah, got a sonic speed, wanna rev it up into the red
Yeah, 'cause he's got the groove
So do you wanna die?
Yeah, got a satellite crash coming down on the top of your head
Yeah, got a wild man on the move, get down
Yeah, got a sonic speed, wanna rev it up into the red
Yeah, 'cause he's got her, Monroe, he's got the groove"
2411,put-me-on-a-plate,2007,gluecifer,Rock,"I'm a full three course tonight
I'm a tummy rollercoaster alright
Drowned in sauce, egg on top, all the sides with a big fat butter dollop
I'm a full fuckin' dinner to night, outta sight all right(ext)
Why don't you go right on and put me on a plate now
Put me on a plate now
I am done and ready to eat
You can sit right down and dig into the good stuff
So good that you can never get enough
Got me tickling from my head to my feet
I'm like butter on the toast just right
Like the gravy on the roast so right
Book yourself a table for a weekday lunch
Call the maitre' dee know you got that hunch
Peek into the kitchen you can hear what it says Bring a big napkin this is gonna be a big mess
Why don't you go right on and put me on a plate now
Put me on a plate now
I am done and ready to eat
You can sit right down and dig into the good stuff
So good that you can never get enough
Got me tickling from my head to my feet"
2412,red-noses-shit-poses,2007,gluecifer,Rock,"Well I will get in the cage
And I will meet the rage
'cause I ain't got no choice now
I gotta turn the page
And when I hear the roar
You know I'm gonna soar
I know it?s coming down to the will yeah
Like it did before
I'm standing on the edge of my feet
Gotta whip it till I break it down
You got me dancing to the animal beat
When I want the death of a clown
What I hate is the goddamn nose
Shit shoes and a sad excuse for clothes
The time has come for your final fall
So get up, this is your curtain call
I'm gonna shit inside of your pant
(You got it coming)
Slap you with my mighty hands
(You got it coming)
Break you, dammit, break you down
I want the death of a clown
Oh, God, I hate your smile
What a loser style
Falling over like a silly child
Man, it drives me wild
So now you're rolling 'round in the dust
You get ready for the ultimate trick
You got me howling like a trumpet, baby
You got me cutting into your schtick
I'm gonna shit inside of your pants
(You got it coming)
Slap you with my mighty hands
(You got it coming)
Break you, dammit, break you down
I want the death of a clown
Tonight your show is off
And I will take your stage
When it?s getting tough
You gonna need some rage
I'm standing on the edge of my feet
Gotta whip it till I break it down
You got me dancing to the animal beat
When I want the death of a clown
What I hate is the goddamn nose
Shit shoes and a sad excuse for clothes
The time has come for your final fall
So get up, this is your curtain call
I'm gonna shit inside of your pants
(You got it coming)
Slap you with my mighty hands
(You got it coming)
Break you, dammit, break you down
I want the death of a clown
Shit inside of your pants
(You got it coming)
Slap you with my hands
(You got it coming)
Break you, dammit, break you down
I want the death of a clown
I know you want it, so come and get it"
2413,the-general-says-hell-yeah,2007,gluecifer,Rock,"Well you can live your life on a common ground
Or you can strut your stuff to the idiot sound
Waitin? for a chance now, wantin? to get down
Lacin? up the shoes for a new vendetta
Wantin? to get even, bet you heard what I said
I'm linin? up my troops now, better hang around
you'll be a trouper, you'll be a super too
You'll be a ruler in everything you say and do
Well, headlocked in a solid groove
Dead rocked 'coz it?s time to move
First man in first attack, ain't no turnin? back
So get in line now, get in line alright
I'm warrin? 'coz you're borin? to the bone
I am the G-Man baby and I'm gettin? it done
Got you runnin? with my gunnin? got you cold
I am the general baby callin? it 'rock ?n? roll
Well, you can live your life on a common ground
Or you can strut your stuff to the idiot sound
Waitin' for a chance now, wanna hear a little noise
Well, you can dig yourself in for a heavy barrage
Or you can play a vox in that god damned garage
We?ll do it my way now, 'coz I have my boys
Said, in the wake of the day, I wanna come out and play
Said, that is all that I have to say
Big guns on a big machine, my troops they are lookin? damn mean
Salute the general or you'll have to be shelled to hell
Full force with a rockin? twist, souped up and I'm gettin? pissed
You take your orders, gonna strike it on the biggest bell
Warrin? 'coz you're borin? to the bone
I am the G-Man baby and I'm gettin? it done
Got you runnin? with my gunnin?, got you cold
I am the general baby callin? it rock ?n? roll
I am the general baby
I am the general baby, callin? it rock ?n? roll
I am the general baby, gunnin?, got you cold
I am the general baby, and I'm gettin? it done
Rock ?n? roll baby, hey"
2414,dr-doktor,2007,gluecifer,Rock,"I got the drip runnin' into my arm
It got me fillin' up on fluid like a water balloon
A gene modified and out of control
It got me creepin' up the walls like a speedy baboon
I'm saying, doctor won't you put on your glove
Sweet, sweet doctor won't you put on the show
A cool hand and a hot heart
Undone buttons God you're looking so smart
A sharp wit and a trolley of dope
You got me yellin' in your stethoscope
You can chain me down, you can put me in a cast
You can make my pain go, you can make it last
Put me on the table put me in an iron lung
Rub me where it hurts, doctor rub me where you stung
Cut me up, cut me up and see
Cut me up and take this beating heart from me
Cut me up, cut me where it hurts
Cut it out and throw it, give it to the nurse
You're dressed in whites and I'm not dressed at all
I got my hand yankin' on the cord I'm waiting for the call
I got the fever burnin' holes in my skin
And I am assuming the position you can come right in
And plug my cable
Into all those shining machines
It's gonna be a heavy reading
Well, if you know what I mean
Cut me up, cut me up and see
Cut me up and take this beating heart from me
Cut me up, cut me where it hurts
Cut it out and throw it, give it to the nurse
Cut me up, cut me up and see
Cut me up and take this beating heart from me
Cut me up, cut me where it hurts
Cut it out and throw it, give it to the nurse
Cut me up
Cut me up
Come on and cut me up"
2415,shotgun-seat,2007,gluecifer,Rock,"With the top down
And a hitcher
And a stream of steady talk
I got the beat on
And a kerosene bottle
And a light on the cigar
Light green
Light up the kerosene
White light
Going right into the night
You wear the hair long
Got opinions
And you think you're very smart
I'm just a driver
With a buzz on baby
And a light on the cigar
Light red
And it?s buzzing in my head
White light
Going right into the night
Come on and
Ride it, ride it
Dig it, digging it
Bite it, bite it
Shotgun seat for you
An opposition to the system
Is gonna leave you
With a messy face
When I'm gunnin' down a straight way
And then I'm slamming
On them brakes
Light green
Light up the kerosene
White light
Going right into the night
Come on and
Ride it, ride it
Dig it, digging it
Bite it, bite it
Shotgun seat for you
I got a seat for you
Oh, I got a seat for you
I got a seat for you
Come on and
Ride it, ride it
Dig it, digging it
Bite it, bite it
Dig it, dig it
Ride it, ride it
Dig it, digging it
Bite it, bite it
Shotgun seat for you"
2416,a-call-from-the-other-side,2007,gluecifer,Rock,"Come on and get it while it's here coz it's running out and you're in a rush
Don't want to get it over there, want to get it here but you ain't the first
Come on and get it from me - come on and get it fast
Come on and get it while it's here coz it's fading out and it ain't gonna last
Hear a call from the other side
I'll give you one good reason one that's gonna get you high
I got it sitting at my place waitin for you to call I got it sitting here
Got it ready got it wrapped waitin for your call and I am itching here
You're like a glass of water and I'll throw you on the coals
You're like a glass of water I'll throw you on my coals
Hear a call from the other side
I'll give you one good reason, one to be reckoned, one that's gonna get you high
Yeah hear a call from the other side
I'll give you one good reason - one that's gonna get you high
One good reason - to go out on a limb
One good reason - to face the void
One good reason - to leave the rest behind
I'll give you one good reason
Hear a call from the other side
I'll give you one good reason one that's gonna get you high
I'll give you one good reason, one to be reckoned
one to get it going it is time to put the rest behind
I'll give you one good reason to go out on a limb
to face the void to be looking it right into the eye.
One good reason"
2417,dingdong-thing,2007,gluecifer,Rock,"No plan behind it
Just a man behind it
No meaning to it
Don't do no kneeling to it
Ain't no real snag
Ain't nothing but the good old gag
Ain't no song to sing
Ain't nothing but a ding dong thing
And it got me
Right out of the cage, yeah
Yeah, it got me
Everybody ding, everybody dong
Everybody singing the monkey song
Like I do, I do, I do
Everybody dong, everybody ding
Monkey boy doing the monkey thing
Like I do, I do, I do
Ain't no thrilling flutes
No retro boots
No jangling lutes
My real roots
Monkey see what the monkey see
And then you know what the monkey do
Monkey, monkey, monkey me
And then a monkey, monkey you
'Coz it got me
And it got me
Everybody ding, everybody dong
Everybody singing the monkey song
Like I do, I do, I do
Everybody dong, everybody ding
Monkey boy doing the monkey thing
Like I do, I do, I do, hey
Everybody ding, everybody dong
Everybody wanna sing
The same old monkey song
Everybody dong, everybody ding
Monkey boy doing the monkey thing
Like I do, I do, yeah"
2418,brutus,2007,gluecifer,Rock,"I got my mama, on my tail
I got a double whammer in my trail
And now I'm howling howling baby all night long
I got them jitters going in my schlong
Bring 'em on
You Gotta Bring 'em on
You know I'm ready so bring 'em on right now
I'll get 'em down
I'll get 'em down
Say Hi to Brutus baby you know I'll get 'em down
Alright what now
What's your move
I'm waiting for you to strike
Right on
I'll be there waitin'
'Cause this it what the Brutus likes
Oh bring me dinner bring me sweets
Bring it on a tray I need a treat
Tonight I'm yodelin' ""o-di-o-oo""
Come on over it's the thing to do
Gotta Bring 'em on,
You Gotta Bring 'em on
You know I'm ready so bring'em on right now
I'll get 'em down,
I'll get 'em down
Say Hi to Brutus baby you know I'll get 'em down
Alright what now
What's your move
I'm waitin' for you to strike
Right on
I'll be there waitin'
'Cause this it what the Brutus likes
Sooloa...
Alright what now
What's your move
I'm waitin' for you to strike
Right on
I'll be there waitin'
'Cause this it what the Brutus likes
It's what he likes
It's what he likes
It's what he likes
It's what he likes
It's what he likes
It's what he likes
Yeah, this is what the Brutus likes!"
2419,clean-gone-mean,2007,gluecifer,Rock,"Got it messy baby I'm runnin I'm runnin
So fasty baby I'm gunnin I'm gunnin
Godamn nasty and I'm iced now know what I mean
It was a cleanie baby now I'm stressy I'm stressy
Such a meanie baby I'm messy so messy
Bad scenie baby and I'm facin up a batted bean
Got the shakes now and I'm soaked right through
Put on the motherfuckin break now or I'll be comin for you
Got up to do it but now I'm down
He fucked it up up now just too messy all around
Goddamn the fumble gonna slash my face
I'll be forever haunted gonna need some grace
Drained out and barfin' tell you I'm shitty I'm shitty
As a dwarf in godammn scyscraper city
Time to quit it time to cut it loose
Too long on the edge now makin me freaky so freaky
Creep crawlin so low such a naggin little weakie
I'm breakin' it up now and I'm payin the dues"
244,donk,2014,beyonce-knowles,Pop,"Yo a yo I was on the plane with the wayne.
You can call me whitley I go to hill mane.
Listen, I'm the baddest in the school, the baddest in the game.
Excuse me honey but nobody's in my lane.
When you was in new york, you was fuckin' the yankee.
I was fuckin' with base I was pitchin' to franky.
These bitches so cranky, give them a hanky.
My mommy I'm cold gimme my blanky
Flyer then a kite I get higher then rapunzel.
Keep the snow white I could buy it buy the bundle.
Step your cookies up for they crumble.
Don't be actin' like the cardinals and gone fumble (fumble)
'Cause I'm a steeler fresh up out the dealer.
All the dope boys gone steal her. Flow so sick I need a healer.
Fuck, is my mac concealer.
I be out in queens on the back of fort weep
Weep da weep da wheelers I'm a big bill.
That's why I get more head than a pig tale.
Puts some mansh I'm gettin' the munchies.
I think I have a wrap bitch from a entree'"
245,blow-remix,2014,beyonce-knowles,Pop,"[Intro: Beyonce]
I love your face
You love the taste
That sugar babe, it melts away
[Verse 1: Beyonce]
I kiss you and you lick your lips, I kiss you and you lick your lips
You like it wet and so do I, You like it wet and so do I
I know you never waste a drip, I know you never waste a drip
I wonder how it feels sometimes
Must be good to you
[Pre-Hook: Beyonce]
Keep me coming, keep me going, keep me coming, keep me going
Keep me humming, keep me moaning, keep me humming, keep me moaning
Don't stop loving 'til the morning, don't stop loving 'til the morning
Don't stop screaming, freaking, blowing
[Hook: Beyonce]
Can you eat my skittles?
It's the sweetest in the middle (yeah)
Pink is the flavor
Solve the riddle (yeah)
I'm-a lean back
Don't worry it's nothing major
Make sure you clean that
It's the only way to get the
Flavor
[Verse 2: Pharrell]
If you're thirsty and you [?] just hit your boy
I'm your milk man at your door
When you phone me I can see you with your cup
I'm just role playing
(Must be good to you)
[Pre-Hook + Hook]
[Interlude: Beyonce]
I'm about to get into this, girls
This is for all the grown women out there
[Bridge: Beyonce]
I can't wait 'til I get home so you can tear that cherry out
Turn that cherry out, turn that cherry out
I can't wait 'til I get home so you can tear that cherry out
Turn that cherry out, turn that cherry out
I want you to
Turn that cherry out, turn that cherry out
I want you to
Turn that cherry out, turn that cherry out
I want you to
Turn that cherry out, turn that cherry out
I want you to
Turn that cherry out, turn that cherry out
[Verse 3: Beyonce]
Ooh I've had a naughty thought today, baby
Every time I close my eyes
Ooh get a glimpse of this candy paint
Don't slip off when it drip off on top of your ride
When you see it here, lift it up then toss it babe
I know everything you want
I'm-a show you how I stroke (stroke it)
Bring ya work home on top of me
I'm-a let you be the, be the boss of me
I know everything you want
Give me that daddy long stroke
[Bridge]
[Pre-Outro]
Je ne sais quoi
Cherie, m'vle-ou
Aswe ya ce net al kole!
[Pre-Hook + Outro Hook]"
246,standing-on-the-sun-remix,2014,beyonce-knowles,Pop,"[Intro]
Your body turn up, me say ""Turn up, turn up""
Gal you hot like the sun, so you turn up, turn up
Your body turn up, me say ""Turn up, turn up""
Gal you hot like the sun, so you turn up, Beyonce
[Verse 1]
My body is magnified
In the sun, set me alight
My body and your delights
Burn me up, set me alight
[Pre-Chorus]
I can't deny your desire
Feel like I'm on fire
When, you touch me
I feel the flame lickin' at my feet
Kiss you while the sun kisses me
[Chorus]
Can you feel the heat on my skin?
Can you feel, all my lovin'?
You and me
We're standin' on the sun
Can you feel my heart burnin'?
Can you feel all my good lovin'?
You and me
We're standin' on the sun
(Feel everything
Standin' on the sun)x4
[Verse 2]
Let's get to huggin' and kissin'
Don't know the floor from the ceilin'
We cooked it up in the kitchen
Nobody hotter than you
You know that I'm twerkin'
And give you somethin' that's worth it
But d-d-daddy that's perfect
This 'yonc̩ only for you
All that ocean, can't you see it?
Mix up passion with fruit, sangria
BB Cubana, I que lindo
Ya tu sabes camino como cocino, primo
There's only one thing on my mind
I wanna love you long time
Want you to watch me while I wind
Want you to love me long time
We're just havin' such a good time
Over and over we find
With the flame lickin' at my feet
Kiss you while the sun kisses me
[Chorus]
[Verse 3: Mr. Vegas]
Mi gal move up you body cause you know seh dat you hot
Move up you body cause you know you can't flap
'Nuff gal a watch you, meh seh 'nuff gal a chat
But none a dem can possess you di goodness you have
wine fi me baby, wine and catch
when you get yah touch yah
bus' a tic-toc yah
una make me tun' up the temperature, tun' up the temperature
Tun' up the temperature pon you non-stop
[Pre-Chorus] + [Chorus]"
247,ring-off,2014,beyonce-knowles,Pop,"Mama, I understand your many sleepless nights
When you sit and you think about Father
Or how you tried to be the perfect wife
You used to dress and fix your hair
Then you smiled through your tears
In the mirror you would stare
And say a prayer
Like ""I wish he said I'm beautiful
I wish it didn't hurt at all
I don't know how I got here
I was once the one who had his heart""
Until you had enough then you took that ring off
You took that ring off
So tired of the lies and trying, fighting, crying
Took that ring off
Oh, now the fun begins
Dust yourself off and you love again
You found a new man now you shine and you're fine
Like it's my time, you took that ring off
Mama (so sexy), you live and learn, that's just the way life goes
(Uh, you a killer, you a killer, killer)
Always know that you've got a daughter
That's so, so proud you took the high road
(You a killer, so sexy)
You used to dress and fix your hair
Then you smiled through your tears
In the mirror you would stare
And say a prayer
Like ""I wish he said I'm beautiful
I wish it didn't hurt at all
I don't know how I got here
I was once the one who had his heart""
Until you had enough then you took that ring off
You took that ring off
So tired of the lies and trying, fighting, crying
Took that ring off
Oh, now the fun begins
Dust yourself off and you love again
You found a new man now you shine and you're fine
Like it's my time, you took that ring off
After all your tears
After all that pain's all clear
Mama, after all them years
We can start all over again
Mama, and now it all makes sense
Letting go is never the end
Mama, we can love again
This is where freedom begins
Mama, so put your love on top
You gon' shine and put your love on top
It's your time to put your love on top
Everybody put your love on top
Aye, love on top
Aye, love on top
It's your time to put your love on top
Girl you so fine, put your love on top
If you're going through it just know it's called ""going through it""
You're not gonna get stuck there, you're not gonna die
You're gonna survive"
248,flawless-remix,2014,beyonce-knowles,Pop,"[Intro: Beyonc̩]
Dum-da-de-da
Do, do, do, do, do, do
(Coming down, dripping candy on the groun')
[Verse 1: Beyonc̩]
It's that Yonc̩, your Yonc̩
In that lingerie, on that chardonnay
Scoring touchdowns on your runway
I'm Texas forever like Bun B
And I'm Rambo-ing these hoes
I'm really rit like Donjae
I'm camo-ing these hoes
These thots can't clock me nowadays
You wish I was your pound cake
Boy, you know I look good as fuck
Wish I was your baby momma
Want me to come around and give you good karma, but no
We escalating, up in this bitch like elevators
Of course sometimes shit go down
When it's a billion dollars on an elevator
Of course sometimes shit go down
When it's a billion dollars on an elevator
Ha-ha! God damn, God damn, God damn
[Bridge 1: Beyonc̩]
Momma taught me good home training
My Daddy taught me how to love my haters
My sister taught me I should speak my mind
My man made me feel so God damn fine (I'm flawless!)
[Hook: Beyonc̩]
You wake up, flawless
Post up, flawless
Ridin' round in it, flawless
Flossin' on that, flawless
This diamond, flawless
My diamond, flawless
This rock, flawless
My Roc, flawless
I woke up like this, I woke up like this
We flawless, ladies tell 'em
I woke up like this, I woke up like this
We flawless, ladies tell 'em
Say ""I look so good tonight""
God damn, God damn
Say ""I look so good tonight""
God damn, God damn, God damn
[Bridge 2: Beyonc̩]
I wake up looking this good
And I wouldn't change it if I could
(If I could, if I, if I, could)
And you can say what you want, I'm the shit
(What you want I'm the shit, I'm the shit)
(I'm the shit, I'm the shit, I'm the shit)
I want everyone to feel like this tonight
God damn, God damn, God damn!
[Sample: SpottieOttieDopaliscious]
(Onika...)
[Verse 2: Nicki Minaj & (Beyonce)]
Looking Trinidadian, Japanese and Indian
Got Malaysian, got that yaki, that wavy Brazilian
(Them bitches thirsty, I'm Hungarian)
(Nicki, BB, eat in diamond fangs, barbarian, ah)
Yo, like MJ doctor, they killing me
Propofol, I know they hope I fall
But tell 'em winning is my motherfuckin' protocol
'Cause I score before I ever throw the ball
These bitches washed up and ain't no fuckin' soap involved, uh
This every hood nigga dream, fantasizing about Nicki and Bey
Curvalicious, pussy served delicious
Mayday, mayday, earth to bitches
Slap these hoes on they ass like we birthing bitches, uh
The queen of rap, slayin' with Queen Bey
If you ain't on the team, you playin' for team D
Cause we A-listers, we paid sisters
This watch right here done phased blizzards
I confess, I woke up like this
All this drank in my cup like this
All this ass on that flawless dick
Instagram, another flawless pic
Flawless city with these flawless titties
I got all these hundreds, you got all them fifties
I'm with some flawless bitches because they mobbin' pretty
Cause niggas love bad bitches that be on they grizzly
Throw that ass back, I be on my frisbee
Princess cut diamonds on my Disney
He want monster Nicki in Sri Lanka
I told him meet me at the Trump, Ivanka
I said come here, let me show you how this cookie taste
This that ""Yeah, nigga, eat the cookie"" face
[Outro]
(Right, right, right)"
249,i-got-that,2007,eazy-e,Hip-Hop,"(horns)...
(chorus)
Timbo- When you hit me on my phone betta know what cha want, when you call me, you already know, on the low, im sayin Hey! i got that(dro). I got that(drank). I got that(?). I got. I gotta pocket fulla stones and im playin the corner, you want it, you already know, you sicko. Im sayin Hey!.about that. Hey!.about that. Hey!.about that. Hey! about. whoo!
(verse 1)
Lil Eazy E- Lemme tell you bout a nigga name E (name E). Im hittin corners in compton and movin work gettin profit, they tryna stop it but im so low key (low key). They say with dollars come power, im stackin mine by the hour, man fuck that coward! Ima, get while the gettin's good, Got boyz in da hood, and bundles of Kush, Muthafucka George Bush! See he aint helpin us, the streets they respectin us, Government aint tryna help, so we just invest in us. Do whatever for a buck, in the hustle i trust, moved from the back of the bus to a Maybach in a tux. Livin that good life(life). Still Lovin that hood life(life). This for my homies who locked down and doin life.
They not on the grind for em(for em). WhaServed that time for em(for em). Cant see ya did it for me, so i feel like i owe em. Now Tim Ridin with me, everybody tryna get me, till the day i die im livin filthy(filty).
(chorus)
Timbo- When you hit me on my phone betta know what cha want, when you call me, you already know, on the low, im sayin Hey! i got that(dro). I got that(drank). I got that(?). I got. I gotta pocket fulla stones and im playin the corner, you want it, you already know, you sicko. Im sayin Hey!.about that. Hey!.about that. Hey!.about that. Hey! about. whoo!
(uh huh, uh huh, uh huh)
(verse 2, Timbaland)
Timbo- lemme tell ya bout this nigga name Tim(name Tim). Im well known in them corners V.A. to California, the game sowed up and you wanna blame him(blame him), and throw yo side up homie nd ill throw minez up homie, till i retire, Only GOD knows when(knows when :]) im Mr. Mo'endz, if you aint talkin paper i tell ya Go'on then. I gotta team of goons they kidnapping grown men, duct taping wife and kids, thinkin niggas gone then. An when i ride by, ima let them slugs fly, bustin my forty five, say hi to the bad guy. Yea, my swagg is stupid, my status celebrity, so i dont really gotta shoot cha you already dead to me.
(chorus)
Timbo- When you hit me on my phone betta know what cha want, when you call me, you already know, on the low, im sayin Hey! i got that(dro). I got that(drank). I got that(?). I got. I gotta pocket fulla stones and im playin the corner, you want it, you already know, you sicko. Im sayin Hey!.about that. Hey!.about that. Hey!.about that. Hey! about. whoo!
(verse 3)
Lil Eazy E- and i aint stoppin for nothin, cant get enough of it. This dope game such a rush and a nigga lovin it. Fast money,Fast cars im on some other- (Timbaland)"
250,8-ball-remix,2007,eazy-e,Hip-Hop,"Verse 1:
I don't drink brass monkey, like to be funky
Nickname Eazy-E your 8 ball junkie
Bass drum kickin', to show my shit
Rap a hole in my dick, boy I don't quit
Crowd rocking motherfucker from around the way
I got a six shooter yo mean hombre
Rolling through the hood to find the boys kick dust and cuss crank up some noise
Police on my drawers, I have to pause
40 ounce in my lap and it's freezing my balls
Hook a right turn and let the boys go past
Then I say to myself, They can kiss my ass
Hip to get drunk got the 8 in my lips
Put in the old tape Marvin Gaye's greatest hits
Turn the shit up had the bass cold whomping
Cruising through the east side south of Compton
See a big ass and I say word
I took a look at the face, and the bitch was to the curb
Hoes on my tip for the title I'm holding
Eazy-E's fucked up and got the 8 ball rolling
Verse 2:
Riding on Slauson down towards Crenshaw
Turned down south, to dish the law
Stopped at a light and had a fit,
Cos a mexican almost wrecked my shit.
Flipped his ass off, put it to the floor,
Bottle was empty so I went to the store.
Nigga on till cos I was drunk,
See ya sissy as punk had to go in my trunk.
Reached inside cos it's like that,
Came back out with a silver Gat.
Fired at the punk and it was all because
I had to show the nigga what time it was.
Verse 3:
Put up the jam and, like a mirage,
A sissy like that got out of Dodge.
Sucker on me, cos the title I'm holdin'
Eazy-E's fucked up and got the 8 ball rollin'
Old E's 800 cos that's my plan.
Take it in a bottle, 40, quart, or can.
Drink it like a madman, yes I do,
Fuck the police, and a 5-0 too.
Stepped at a party I was drunk as hell,
Three bitches already said ""Eric yo breath smells""
40-ounce in hand, that's what I got,
""Yo man, you see Eazy hurlin' in the parkin' lot?""
Stepped on yo foot, cold dissed yo ho,
Asked her to dance and she said ""Hell, no""
Called her a bitch, cos that's the rule,
Boys in the hood tryin to keep me cool.
Tell me, homeboy, you wanna kick my butt?
I walked in your face and we get em up.
I start drivin the dog, and watch you fold,
Just dumb, full of cum, got num dot co.
""Make you look sick, ya snotty-nose prick,
Now your fly bitch is all over his dick.""
Punk got dropped, cos the title I'm holdin'
Eazy-E's fucked up and got the 8-ball rollin'.
Verse 4:
Pass the broom, motherfucker, while I tear shit up,
And y'all listen up close to roll-call.
Eazy-E's in the place, I got money and juice,
Rendezvous with me and we make the deuce.
Dre makes the beat so god-damn funky,
Do the 0-8, fuck the brass monkey.
Ice Cube writes the rhymes that I say,
Hail to the niggas from CIA.
Crazy D is down and in effect,
We make hardcore jams, so fuck respect.
Make a toast, pumpy pump to the title I'm holdin'
Eazy-E's fucked up and got the 8-ball rollin."
251,extra-special-thankz,2007,eazy-e,Hip-Hop,"19 muthaphukkin 93,
and I'm back in this bitch,
Eazy- muthaphukkin- E, the hip hop thugster...
Shouts go out to these fake as notorius,
ha ha ha, muthaphukkin wanna bees...
I like to say what's up to my bitch Dre, ha ha,
what's up honey...
Hold on 'cause E makes some moe money, baby.
And to that skinny as, punk muthaphukkin main G az Dre,
Snoop doggy, doggy dogg, what's up nigga, dogg catcha's
about to get ya...
Muthaphukkin mutt...
And if y'all niggaz don't know what's up,
y'all better act somebody, y'all better act somebody,
y'all better act somebody, ha ha ha..."
